DRIBBLES,TOUCH_TIME,SHOT_DIST(ft),CLOSE_DEF_DIST(ft),FGM,pca_x,pca_y,mds_x,mds_y
0,0,2.2,5.4,1,-0.945658838,1.788684849,0.266556295,0.195798488
0,1,24.1,3.1,1,-14.57921019,19.04771795,-0.090288599,-0.27157442
2,1.9,17.5,4.9,1,-9.583423424,14.54339147,-0.009437578,-0.11554712
0,0.6,7,3.3,1,-3.788145255,5.783751861,0.148169448,0.127155535
0,0.6,24.6,3.4,1,-15.17820169,19.17586743,-0.086021858,-0.292605576
5,4.9,11,4.4,1,-3.330938098,11.37235543,-0.120211604,0.094389944
0,1,22.5,5.1,1,-13.36545951,17.87301545,-0.01331854,-0.258064005
4,6,6.2,3.2,1,0.560045557,8.457899842,-0.098824993,0.227399558
11,10.4,3.3,2.8,1,5.310928653,8.726433095,-0.359462161,0.407048691
3,4.3,6.1,2,1,-0.70546957,7.308746799,-0.019153508,0.218225784
0,0.8,24.1,5.5,1,-14.51711953,18.9694842,-0.021178464,-0.303714155
3,3.5,23.9,4.1,1,-12.65113681,20.3783239,-0.158283995,-0.225931086
7,7.5,20,7.2,1,-7.06743808,19.85690241,-0.342655713,-0.103558636
12,11.7,5,2.7,1,5.123031709,10.80655457,-0.437098772,0.388485628
0,0.8,5.6,2.4,1,-2.81038961,4.828799791,0.149275145,0.176713542
6,5.8,18,2.8,1,-7.38636164,17.1941289,-0.233032489,-0.026460824
10,9.5,9.4,2.5,1,0.713310815,12.83062988,-0.360506831,0.243938177
0,1.5,24.3,11.1,1,-13.62158037,19.69344468,0.118591306,-0.434136107
4,6.5,25,4,1,-11.16786511,23.1011598,-0.284136401,-0.212717069
0,0.9,22.3,3.7,1,-13.43561041,17.62639986,-0.040707931,-0.235695735
0,0.9,24.6,5.3,1,-14.78325599,19.41028297,-0.034108386,-0.311625163
5,5.4,25.2,5.4,1,-12.06183437,22.52021656,-0.263825121,-0.239278722
0,1,2.6,1.8,1,-0.769744904,2.662961523,0.165319947,0.263415656
2,3.4,11.3,2,1,-4.693564906,10.7346137,-0.017461934,0.081851841
0,0.6,1.8,5.9,1,-0.189549847,1.88295908,0.274132829,0.197442687
0,1.1,2.9,2.4,1,-0.835354362,2.968628967,0.165652709,0.244267155
1,1.7,5.8,3.2,1,-2.248699748,5.528252021,0.111012959,0.168816183
5,4.6,5.8,2,1,-0.402388992,7.17116507,-0.06834702,0.243910588
0,0.9,24.5,4.2,1,-14.81610568,19.31079051,-0.061399741,-0.294564184
1,1.7,28,4.5,1,-16.5115316,22.44556475,-0.11785153,-0.367063283
0,0.8,4.1,4.5,1,-1.65253137,3.732305219,0.198795002,0.170859368
9,6.8,10.8,4.2,1,-2.020804112,12.23781097,-0.275212817,0.154542664
4,3.8,4.4,2.1,1,-0.031565902,5.642573558,-0.009940246,0.26029626
0,0.7,3.5,4.8,1,-1.312754043,3.217555435,0.217464456,0.178070708
5,4.2,1.3,1.7,1,2.183706803,3.482570222,-0.015544782,0.355683261
2,2.2,3.8,9.3,1,-0.093591154,4.408130631,0.339840826,0.088955866
4,4.2,2.6,4.6,1,1.657870025,4.584987617,-0.022311194,0.295160337
0,1.5,24.4,0,1,-14.67138465,19.53326587,-0.219588059,-0.251120865
0,0.8,9.8,5.7,1,-5.237739947,8.094376574,0.148432243,0.02023969
0,0.7,16.1,6.4,1,-9.331364717,12.83762419,0.091908342,-0.135077874
0,0,2.1,0.2,1,-1.342351254,1.601925824,0.196175331,0.315766052
0,1.5,24.3,3.4,1,-14.30489476,19.5295538,-0.089462574,-0.273699462
5,4.1,1.8,1.4,1,1.757805687,3.791923915,-0.017807098,0.346976749
0,0.8,3.5,5.4,1,-1.184063545,3.294984462,0.231637393,0.166316146
17,14.1,12.6,3.3,1,1.770809169,17.894869,-0.691439977,0.266069992
12,9.9,3.1,2.5,1,4.977835698,8.192938126,-0.363914925,0.419415787
2,4,1.4,3.9,1,2.339614949,3.631136402,0.048852002,0.314579595
0,1.4,3.4,1.3,1,-1.030468299,3.519588273,0.142233417,0.258620708
0,1,16.3,5.5,1,-9.314430275,13.16460198,0.064072219,-0.120770757
1,1.2,3.9,9.4,1,-0.845158276,3.891414585,0.349654244,0.08218282
0,0.8,3.2,2.9,1,-1.211618912,3.013534721,0.178799871,0.224296477
1,1.6,6,2,1,-2.560168825,5.590211221,0.102522109,0.184284739
0,0.6,0.8,3.8,1,0.271758197,1.077466845,0.229716547,0.263483378
0,1,24.3,5.4,1,-14.5046366,19.24883131,-0.02898718,-0.30486828
0,0.6,8,4,1,-4.37369228,6.559445754,0.1448817,0.091756851
0,1.5,1,3,1,0.750238173,1.794522948,0.181776821,0.283522024
1,1.4,6.8,1.5,1,-3.273563541,6.058888116,0.098040217,0.172162189
0,0.6,2.5,6,1,-0.634042195,2.417643839,0.267457599,0.178195361
1,1.4,4.3,1.2,1,-1.681019894,4.150515951,0.117495548,0.241337263
0,0.4,1.5,2.9,1,-0.412366719,1.461550456,0.209022078,0.263136015
1,1.4,3.9,4,1,-1.173475329,3.905794744,0.155001099,0.194564177
0,0.8,22.5,6.5,1,-13.39211097,17.77349718,0.023832293,-0.283263328
1,1.3,24.3,6,1,-14.28383318,19.40391784,-0.024746635,-0.306891107
0,0.7,26.5,10,1,-15.7476248,20.82651361,0.05377079,-0.457163525
0,1,19,7.9,1,-10.85014875,15.26983061,0.099021664,-0.229109425
0,1,8.5,3.2,1,-4.466738359,7.181448729,0.120353393,0.096514722
0,1.1,0.3,3.3,1,0.928446491,1.009718765,0.20983345,0.289995163
0,1.2,17.7,5.6,1,-10.06139874,14.36115967,0.047137502,-0.152601065
0,0.8,19.7,9.3,1,-11.33016678,15.70286863,0.137946666,-0.281054235
0,1.1,0.8,1.1,1,0.409380551,1.343290161,0.173734414,0.321016416
1,2.3,20.4,4.8,1,-11.10997213,17.05786007,-0.034729653,-0.182946365
0,0.7,2.3,1.1,1,-0.863900101,2.225849009,0.171340323,0.286894732
1,0.6,1.5,5.2,1,-0.116146902,1.588162372,0.250745247,0.220374671
1,2.2,1.7,4.3,1,0.881575402,2.755698186,0.138388904,0.273882276
0,0.8,20.6,4.8,1,-12.31240622,16.2918035,0.008562956,-0.211891703
1,1.2,6.5,1.9,1,-3.194657175,5.709846893,0.109400467,0.171179102
2,2.5,3.1,2.4,1,-0.02620962,3.922685999,0.084047946,0.260725923
0,0,3.3,1.5,1,-2.004186304,2.542549379,0.190181458,0.249096489
17,15.7,16.4,4.7,1,0.641038917,21.85022023,0.786977797,-0.104670248
0,1,7.7,4.5,1,-3.83324038,6.600482839,0.144868433,0.092501416
0,1.2,5,2.7,1,-2.093386183,4.637341553,0.14534858,0.188422636
0,1.7,6.6,2.7,1,-2.752426505,6.177904655,0.115791553,0.154463471
0,1.1,5.8,2.1,1,-2.740209891,5.168548304,0.136631711,0.179254978
0,2.1,16.6,5.2,1,-8.705455446,14.09769644,0.030082156,-0.111349567
0,1.4,7.7,5.3,1,-3.460465797,6.876143699,0.152469622,0.078374647
0,0.6,23.2,8,1,-13.86325478,18.20866366,0.058861665,-0.333052723
1,2.7,10.2,2.6,1,-4.397225486,9.509561174,0.035875964,0.085628614
0,1.7,4.5,1.4,1,-1.507691592,4.552565849,0.125350283,0.229778521
2,2.2,0.9,0.8,1,1.030333646,2.020907435,0.105699343,0.338863774
0,1,26.1,6.6,1,-15.56394577,20.64380325,-0.024242927,-0.367745214
1,2.5,24.6,16,1,-12.68536921,20.62090126,0.243967597,-0.584374958
0,0.8,24.2,6.2,1,-14.51976669,19.06046284,-0.004958975,-0.317852678
3,3.5,1.4,1.2,1,1.664007583,3.198717506,0.044626265,0.336364213
0,0.9,22.2,7.1,1,-13.06912052,17.62268779,0.042723874,-0.287060789
0,1.1,24.3,7.9,1,-14.20733606,19.36670094,0.036033701,-0.352703425
0,0.6,0.5,4.8,1,0.55480028,0.870512958,0.258266944,0.252134581
0,1.2,1.3,4.5,1,0.462715751,1.860713232,0.230410828,0.239724657
2,2.5,3.9,2,1,-0.579839682,4.522807965,0.074812879,0.247073365
4,3.5,6.2,2.9,1,-1.352707585,6.835056755,-0.012979189,0.202180013
1,0.9,5.2,7.6,1,-2.073196236,4.648160644,0.267058788,0.085849581
4,5.5,2.8,2,1,2.278395051,5.522364804,-0.050517346,0.318833012
0,1.1,26.7,8.2,1,-15.73511306,21.19899364,0.002861282,-0.414445456
2,5.8,6.4,2.2,1,0.308434723,8.56277588,-0.061147308,0.224489018
0,1.1,25.7,5.2,1,-15.35367293,20.37434533,-0.053879917,-0.334110296
0,0.8,25.5,5.5,1,-15.42385265,20.03459681,-0.040067996,-0.336937212
3,3.6,0.9,0.7,1,2.018914997,2.872336189,0.044706018,0.357793955
3,3.6,12.5,3.6,1,-5.236664396,11.75928011,-0.040588265,0.04006758
3,2.3,21.3,5.2,1,-11.77493018,17.6477709,-0.08236434,-0.192767926
1,2,2.5,7.6,1,0.505400774,3.305256294,0.298802656,0.151687448
1,0.3,1,3.2,1,-0.196133562,0.971221024,0.211299878,0.273507482
0,0.8,3.7,2.4,1,-1.579823233,3.383289818,0.166814651,0.222561864
1,3,3.5,3.6,1,0.257217948,4.627495989,0.086512839,0.237247431
2,2.4,17.7,4.4,1,-9.380101691,15.0081997,-0.030385368,-0.107572678
0,1.1,7,3.8,1,-3.36654809,6.117685671,0.139503453,0.121970052
0,0,4.5,2.3,1,-2.710392419,3.47253067,0.184801176,0.199062942
0,0.8,26.7,5,1,-16.24542353,20.93690822,-0.067260795,-0.35840521
10,8.5,0.6,2.3,1,5.640575513,5.484796326,-0.251607839,0.451204753
0,1.3,24.3,6.5,1,-14.1806846,19.46621922,-0.003223987,-0.321664915
0,0.8,3.4,3.3,1,-1.305655364,3.174207478,0.183099317,0.211423864
0,0.8,1.1,2.5,1,0.112983916,1.407351992,0.194159446,0.283089547
1,1.4,4,10.6,1,-0.652543933,4.122352111,0.391665036,0.058466024
11,9.4,2.4,2.4,1,5.103879463,7.386620941,-0.319750724,0.422900872
1,2,24.5,3.8,1,-14.08048263,19.96185898,-0.099003761,-0.269461354
0,1.1,3.2,2.1,1,-1.056276954,3.190482025,0.159795006,0.24303166
3,2.5,4.1,3.8,1,-0.608414673,4.661619943,0.057109031,0.227471359
10,11.1,25,6.2,1,-7.85481741,25.81231326,0.393547732,-0.4141915
0,0.7,12.5,5.1,1,-7.115130032,10.0710933,0.107040622,-0.030026896
0,0.1,3.7,3.5,1,-2.010323433,2.954094636,0.203107947,0.196778845
0,0.7,13.1,5.8,1,-7.441610451,10.5424693,0.112462067,-0.055825812
4,4.7,7.7,2.5,1,-1.454361566,8.743634737,-0.062541142,0.183903147
2,1.7,1.7,1.9,1,0.232590675,2.329664649,0.118458772,0.297179592
0,1.1,25.6,5,1,-15.3066547,20.29400895,-0.057369885,-0.329034538
1,2.4,4,1.5,1,-0.705645099,4.575245984,0.091587628,0.248822875
0,1,23.5,19,1,-12.77961044,18.92966513,0.370958466,-0.650243904
0,1.1,24.4,6.9,1,-14.36084484,19.42149589,0.007823444,-0.333425688
0,2.1,20.1,4.7,1,-11.01665931,16.74983571,-0.014338324,-0.184204775
0,1,14.8,5.9,1,-8.307433652,12.03192371,0.087780007,-0.093431086
0,2.4,14.9,4.7,1,-7.422457775,12.98767808,0.034198405,-0.062492046
0,1.5,1.6,4,1,0.450380393,2.272284311,0.20523466,0.245659139
0,1,23.3,4.6,1,-13.92796379,18.47100897,-0.035596107,-0.269596008
0,1,22.3,4.8,1,-13.26254885,17.71447115,-0.017238372,-0.249093079
2,2,8.7,0.5,1,-4.198978244,7.819404294,0.030862907,0.156306478
2,2.2,14,3,1,-7.258865008,12.03414427,0.000803604,-0.00666409
0,1.6,1.9,2.7,1,0.216160892,2.537511149,0.163044086,0.268234738
0,0.9,22.7,8.8,1,-13.24209216,18.03926885,0.084921735,-0.33801713
0,1,5,1.1,1,-2.386264028,4.473969687,0.141653124,0.218372311
0,0.9,22.2,4.7,1,-13.28210163,17.57160491,-0.016422593,-0.246448183
0,1.7,27.7,6.3,1,-16.09871829,22.30729761,-0.06545293,-0.393130108
2,3.5,21,4.6,1,-10.66975534,18.23432059,-0.096470968,-0.171307587
3,3.2,13.1,4.6,1,-5.838303057,11.97840823,-0.029288424,0.008578411
0,1,2.4,1.9,1,-0.631337389,2.512931032,0.168020018,0.266029647
2,3.3,17.2,5.1,1,-8.315141962,15.22462629,-0.046778182,-0.095334358
0,0.5,0.6,2.2,1,0.183858875,0.826594344,0.204666321,0.299069043
1,2.3,6.7,3.6,1,-2.343431438,6.609430938,0.0876168,0.146793894
0,0.7,2.7,3.2,1,-0.936608237,2.57486441,0.192470319,0.229345164
1,3.3,9.6,2,1,-3.609199534,9.428263478,0.01725334,0.115003729
0,0.6,9.8,3.9,1,-5.548366218,7.926747802,0.124783067,0.051240086
0,0.6,2.8,3.4,1,-1.059071683,2.590542479,0.197940168,0.222306591
0,0.7,11.1,4.4,1,-6.270516402,8.991081515,0.113569838,0.013879139
0,0.9,23.8,5,1,-14.29174542,18.79526183,-0.031035238,-0.288089763
2,4.1,9.3,3.4,1,-2.745876357,9.695430755,-0.014906215,0.114971513
6,7.2,11.2,4.8,1,-1.748512004,12.96851017,-0.223281652,0.119937677
6,4.4,13.6,4.6,1,-5.433126228,12.97972794,-0.152327502,0.036391719
6,5.5,6.4,1.7,1,-0.197382076,8.151522206,-0.125056545,0.250936862
0,0.8,22.7,4.5,1,-13.69912853,17.88308706,-0.026428881,-0.256431288
2,5.7,7.7,0.4,1,-0.768712797,9.448838557,-0.085503298,0.223572685
2,2.8,25.4,2.9,1,-14.19846616,21.09302551,-0.162720191,-0.266123772
2,3,24.2,4.4,1,-13.13726271,20.34131525,-0.123832769,-0.250116465
0,0.9,25.6,6.2,1,-15.35105459,20.19023377,-0.025369198,-0.349751613
1,4.9,2.8,1.1,1,1.92218837,5.270236233,0.018958918,0.31874888
1,4.1,0.6,1,1,2.734618727,3.077092918,0.068147475,0.359328501
1,2.1,4.3,1.4,1,-1.135154927,4.60738102,0.09778849,0.240937568
0,0,1.9,2.2,1,-1.035333695,1.492335938,0.208239821,0.266830545
0,0.9,3.4,1.3,1,-1.4076944,3.196296728,0.15760923,0.25551605
9,7,13.6,2.8,1,-3.807618891,14.46755447,0.271612503,-0.045514769
0,0.9,25.2,4.9,1,-15.20735275,19.85824599,-0.052015494,-0.320383099
0,1,24.9,13.6,1,-14.16555106,19.87984129,0.17588497,-0.522780796
1,1.2,3.7,2,1,-1.372316723,3.581750122,0.134626281,0.23684707
0,1,24.6,5.3,1,-14.70781077,19.47494128,-0.035348486,-0.310551115
4,3.8,7.8,3,1,-2.153764135,8.248431692,-0.033638847,0.165446212
6,4.9,19.7,6.6,1,-8.829181608,17.98643636,-0.233388626,-0.121221071
0,1.1,24.2,3.4,1,-14.54190899,19.19484109,-0.083092975,-0.275769231
0,0.1,3.5,7.1,1,-1.561318468,2.878559998,0.296359419,0.132025623
0,0.3,1.8,5.7,1,-0.433633933,1.684727246,0.273673271,0.200734029
0,0.5,3.3,3.6,1,-1.440601734,2.910538437,0.198213969,0.20619204
0,0.1,1.9,2.2,1,-0.959888474,1.556994247,0.204615412,0.267225212
0,1.1,24,13.1,1,-13.55157704,19.24914208,0.17964081,-0.487395786
10,8.4,9.2,4.3,1,0.172682527,12.00554169,-0.333633586,0.216255727
2,7,4.6,0.7,1,2.246463897,7.937318294,-0.092797803,0.314419039
0,1.1,2.2,1.7,1,-0.444107291,2.421173491,0.164865761,0.275806619
1,1.5,1.3,4.5,1,0.630273893,2.003029039,0.21258285,0.246787125
1,3,3.4,10.7,1,0.952053711,4.702536677,-0.103478542,0.379398223
1,1.5,3.7,2.2,1,-1.128232637,3.779981956,0.127235398,0.234887045
0,0.8,21.7,3.5,1,-13.14020415,17.10100781,-0.032790071,-0.220335153
1,3.3,4.2,0.4,1,-0.253787762,5.285916728,0.052778677,0.279964805
9,7.9,2.4,0,1,3.87677509,6.468981674,-0.226950569,0.424257267
2,3.4,4,3.2,1,0.140891202,5.206353655,0.048086591,0.237666249
9,9.6,5.3,4,1,3.636079455,9.859615743,-0.316733955,0.319991435
0,0,1.3,5.2,1,-0.380507401,1.099712693,0.272445874,0.221961565
7,8.3,15.2,3.8,1,-3.656800287,16.64998681,-0.30484165,0.059187879
0,0.2,1.5,3.3,1,-0.527760307,1.34074765,0.222064608,0.254288637
0,0.8,3.2,2.1,1,-1.282612615,2.996507098,0.168575981,0.241244664
0,0.6,2.4,2.1,1,-0.915369844,2.258554701,0.182040527,0.259715373
0,2,25.3,4.6,1,-14.46884462,20.6391815,-0.081223546,-0.307321677
0,0.8,4.1,7.1,1,-1.421801836,3.787644996,0.275290605,0.11943568
0,0.7,18.5,4.6,1,-11.04550018,14.62521937,0.034357376,-0.161109652
0,0.1,1.1,0.6,1,-0.583742668,0.914303222,0.201423974,0.32401668
0,1.1,24.4,5.3,1,-14.50283225,19.38744064,-0.034004762,-0.304733331
0,1,24.3,5.1,1,-14.53125924,19.24244595,-0.036383782,-0.300343168
0,1,24.2,5.8,1,-14.4043731,19.18126565,-0.017406377,-0.308974196
1,5.6,9.8,4.4,1,-1.790511665,11.1186464,-0.071174403,0.107023585
1,1.8,6.9,3.6,1,-2.850190842,6.438298337,0.101051405,0.137905162
2,2.8,6.5,1.5,1,-2.081808023,6.684206907,0.039753065,0.196673001
1,1.7,5.9,3.2,1,-2.313466399,5.604331493,0.109935038,0.166538982
0,0.9,24.7,5.3,1,-14.84802264,19.48636244,-0.03542939,-0.314003397
3,2.4,25.3,5.4,1,-14.27240259,20.759865,-0.134536364,-0.291677003
2,5.3,1.9,3.3,1,2.943324277,4.839321064,-0.002817567,0.322281436
3,4.2,3.4,0.7,1,0.852420032,5.162272851,0.00197004,0.30540319
0,1.3,3,1.8,1,-0.80247585,3.16125434,0.152897579,0.255767646
3,2.6,1.4,1.6,1,1.020497453,2.625306536,0.073463115,0.323356658
0,0.9,3.5,2.7,1,-1.348222072,3.302174541,0.169417875,0.221934009
1,1.6,2.6,3.6,1,-0.216115271,3.037564411,0.149670371,0.2406206
1,0.4,1.1,1.2,1,-0.36293925,1.069389747,0.177320258,0.314185508
5,4.5,20.6,1.3,1,-10.12541811,18.35136949,-0.231440015,-0.088806853
6,5.1,18.4,5.1,1,-7.969437891,17.09479304,-0.21262711,-0.070286125
18,16.2,14.6,6.3,1,2.26727463,20.7864774,-0.813725062,0.210554643
3,3.1,4.8,0.5,1,-0.901958935,5.511887156,0.019113515,0.268023747
0,1.1,21,4.4,1,-12.38063401,16.78158251,-0.009480323,-0.212514925
1,2,7.5,3.5,1,-3.096774523,7.021963336,0.088419665,0.127700131
2,6.4,5.3,3,1,1.544532912,8.130879163,-0.077244068,0.252015395
0,0.9,19.5,7.5,1,-11.28492408,15.57705585,0.082596634,-0.232708905
0,3.5,1.4,1,1,1.822591714,3.349437961,0.095073392,0.334945143
1,4.9,4.8,2.7,1,0.768842747,6.825880926,0.000315463,0.242860546
5,5.5,8.2,5.3,1,-0.984932621,9.649236134,-0.136873863,0.158632978
5,6.9,8.7,1.5,1,-0.589752884,10.85396861,-0.170307413,0.206907434
2,1.5,11,3.5,1,-5.799610942,9.309794199,0.054216425,0.047609244
2,3.5,15.7,0.9,1,-7.56546869,14.1233558,-0.094381822,-0.000761304
7,6.9,5.3,1,1,1.450387163,8.153306048,-0.182487107,0.309246826
0,0.8,6.1,3.9,1,-3.001109675,5.241123947,0.159744703,0.138477899
12,12.6,6.2,0.1,1,4.79410934,12.24609324,-0.478030662,0.403115142
13,10.4,2.6,2.3,1,5.602369112,8.079916284,-0.396166821,0.448841245
9,7.3,6.9,3.6,1,0.829076117,9.581232377,-0.257584257,0.258459003
0,0.8,3.6,1.7,1,-1.577176072,3.292311175,0.161901413,0.240047832
0,0.8,23.7,7.1,1,-14.11606551,18.69922156,0.025435594,-0.323428803
2,2,10.8,0.7,1,-5.541329498,9.421330118,0.011239285,0.101139936
2,7,5.8,2.6,1,1.637874124,8.890712567,-0.10434928,0.25293848
10,7.9,3.3,3.5,1,3.545695158,7.176533657,-0.267971629,0.366278276
11,8.9,7.3,1.4,1,1.464345314,10.76993901,-0.350223976,0.309351583
0,0.7,3.1,3.4,1,-1.177926417,2.883439205,0.19141806,0.215816706
2,2.9,9.2,3.3,1,-3.59532656,8.84132312,0.026516169,0.105863698
0,0,6.9,2.7,1,-4.229295202,5.306951816,0.165233189,0.13379009
0,0.3,1.8,3.2,1,-0.655489254,1.631515923,0.214179661,0.249537731
0,0.9,12.5,1.9,1,-7.248214403,10.13229942,0.087092941,0.015280345
3,4.9,11.6,2.7,1,-3.752844587,11.8959668,-0.081410665,0.087585576
3,3.4,4.7,10.3,1,0.258816234,5.838371001,0.367725951,0.050583189
0,1,1,2.3,1,0.310892582,1.456332232,0.185996356,0.290929447
0,0.8,21.5,4.3,1,-12.93967714,16.96587649,-0.012492861,-0.225975549
7,4.5,13.7,2.3,1,-5.685332073,13.01985219,-0.188272148,0.071843032
13,11.1,13.4,3.5,1,-0.757822147,16.77464889,0.536478462,-0.04075029
10,7.3,17.6,4.8,1,-6.05324255,17.69561823,-0.368472998,0.002848383
0,1.4,22,4.9,1,-12.7575938,17.74699442,-0.017784047,-0.239012365
0,0.3,4.9,4.1,1,-2.583387533,4.00913564,0.192478568,0.158577242
1,0.8,3.7,7,1,-1.230386962,3.429539533,0.271200302,0.131651697
0,0.8,24.7,4.6,1,-14.98558735,19.40680496,-0.052174574,-0.305642577
0,1,4.1,1.6,1,-1.758993102,3.799896702,0.151110056,0.230450584
0,0.8,6.1,1.8,1,-3.187468145,5.196426435,0.14228928,0.174472828
0,0.9,3.7,7,1,-1.096164223,3.545856963,0.276544007,0.130843435
0,1,2,3.5,1,-0.230283378,2.24266839,0.198850323,0.2424592
0,1.4,6.6,3,1,-2.952139527,5.990315086,0.126713259,0.147360402
0,1.2,17.7,5.5,1,-10.07027295,14.35903121,0.045203715,-0.150931319
11,10.1,10.1,1.7,1,0.582844355,13.6824493,-0.408683159,0.251903172
5,5.2,2.4,3.4,1,2.376587457,5.002211209,-0.062808333,0.320802105
9,9.6,3.8,0,1,4.252610713,8.633285541,-0.293658382,0.408354301
0,0.9,1.7,3.5,1,-0.111428644,1.949771664,0.204934861,0.249151439
0,1.2,24.4,10.9,1,-13.93043111,19.57129231,0.112537938,-0.431984146
0,0.8,23.6,9.7,1,-13.82056933,18.67848186,0.096936603,-0.382961328
6,7.6,4.1,3.6,1,3.045210573,7.799959442,-0.177486611,0.30917923
3,4.2,3.6,1,1,0.749509368,5.320817154,0.001447327,0.294518623
8,8,3.7,0.9,1,3.248899276,7.593488319,-0.221039591,0.369564485
0,1.1,22.3,3.9,1,-13.26697155,17.75997338,-0.038795963,-0.236034172
0,0,1.8,1.5,1,-1.032686533,1.401357295,0.202309356,0.286272155
0,1.1,21.4,5.8,1,-12.51546164,17.11569874,0.013727611,-0.242098545
12,11,24,5.5,1,-7.462270643,24.86864282,-0.578520243,-0.109604177
0,1.1,23.5,17.9,1,-12.80178157,18.97091046,0.335187235,-0.617869467
0,0.9,25.1,6.1,1,-15.03609554,19.80770795,-0.020765906,-0.336349385
2,1.8,2.5,0.5,1,-0.334336296,2.973160395,0.100598671,0.308716333
0,0.8,24.5,5.9,1,-14.74068928,19.2823159,-0.016545302,-0.319785318
0,1,24.1,12.1,1,-13.78053104,19.23927871,0.150997782,-0.460543496
5,6,13.6,5.1,1,-4.122854123,14.07656228,-0.179859878,0.040716282
3,5.6,7.4,2.2,1,-0.54889975,9.142594864,-0.075322952,0.200878303
0,0,15.6,2.7,1,-9.863993875,11.9258659,0.086694446,-0.075921207
1,1.5,18.7,3.5,1,-10.72786558,15.21957268,-0.013957023,-0.135263202
0,3.6,16.9,4.7,1,-7.812448162,15.28516723,-0.023637974,-0.093649854
0,2.9,17.7,6.3,1,-8.716710509,15.47525009,0.025194536,-0.146087218
2,2.2,11,4.1,1,-5.218249124,9.775173081,0.037446223,0.045525933
11,8.4,18.8,2.2,1,-6.290051997,19.2128144,-0.437818243,0.024776316
3,2.7,14.7,2.5,1,-7.43815405,12.82769073,-0.045269066,-0.003694848
8,7.8,23.7,1.6,1,-9.793201959,22.69496533,-0.408111633,-0.112390622
1,1.5,20.7,4.2,1,-11.96107912,16.7560613,-0.029142275,-0.191534648
0,0.7,4.8,2.5,1,-2.358827406,4.157634157,0.160498905,0.193501448
2,3.8,9,2,1,-2.902151043,9.24341907,-0.009259788,0.139289981
0,0.9,4,6.5,1,-1.334835241,3.763453115,0.255399038,0.133579427
0,0.3,5,2.6,1,-2.781267377,4.053288318,0.171961638,0.183889778
2,3.8,0.8,1.7,1,2.382091735,2.998516985,0.060087195,0.340841073
1,2.1,7.3,3.1,1,-2.927292851,6.925948889,0.083625477,0.139811484
0,1,26.1,3.6,1,-15.83017216,20.57994966,-0.09953442,-0.327911494
0,0.6,25.2,2.8,1,-15.62004688,19.61957355,-0.112421723,-0.304377322
0,1,25.6,5.4,1,-15.34660307,20.23786445,-0.046369583,-0.335634822
2,3.1,1,0.6,1,1.62682555,2.674654783,0.076819605,0.347432661
3,3.7,13.1,2.1,1,-5.682932277,12.24848846,-0.061265587,0.048625884
0,1,0.9,3.1,1,0.446652937,1.397280383,0.201152985,0.278061807
1,2.1,21.8,3.4,1,-12.29183467,17.96385773,-0.0720629,-0.199948312
5,5.5,19,4.2,1,-8.077347316,17.84240616,-0.204177291,-0.076173605
3,2.8,24.3,3.5,1,-13.49156524,20.21726291,-0.154145009,-0.237569335
1,4,17.7,4.7,1,-8.087578011,16.10077713,-0.062591352,-0.099550758
2,7.6,6.2,2.7,1,1.840353052,9.585108764,-0.133739133,0.250489922
0,0.9,22.2,3.9,1,-13.35309533,17.55457729,-0.034037855,-0.235844466
6,6.9,18.9,4.3,1,-7.006250888,18.62201234,-0.270369559,-0.052844208
